id,MW,cLogP,HBD,HBA,RotB,charge
CHEMBL2347969,410.2710000000001,4.797800000000003,2,5,5,0
CHEMBL1172781,407.4730000000001,5.702300000000005,2,5,6,0
CHEMBL2348418,570.096,5.240400000000003,3,9,8,0
CHEMBL2348417,508.00300000000027,5.188100000000002,4,8,7,0
CHEMBL2348416,478.96100000000024,6.252600000000003,2,8,5,0
CHEMBL2348415,582.004,5.044500000000003,3,8,8,0
CHEMBL2348414,519.9110000000001,4.992200000000002,4,7,7,0
CHEMBL2381510,851.2950000000002,4.014000000000003,2,17,19,0
CHEMBL2381509,831.2640000000002,4.000800000000002,2,16,15,0
CHEMBL2381507,821.2690000000002,4.387500000000004,2,16,17,0
CHEMBL2381506,807.2420000000002,3.9974000000000016,2,16,16,0
CHEMBL2381505,820.2850000000001,3.9589000000000025,3,15,16,0
CHEMBL2381504,846.323,4.4452000000000025,2,15,14,0
CHEMBL2381516,875.365,3.5984000000000016,2,16,16,0
CHEMBL2381515,820.2850000000002,3.9605000000000024,3,15,17,0
CHEMBL2381514,806.2580000000002,3.570400000000002,3,15,16,0
CHEMBL2381511,863.3500000000003,5.557800000000006,2,16,20,0
CHEMBL2381508,835.2960000000003,4.777600000000004,2,16,18,0
CHEMBL2385960,569.0580000000003,5.0271200000000045,2,8,10,0
CHEMBL2408830,720.1640000000001,4.542300000000004,1,13,12,0
CHEMBL2408829,681.1270000000003,4.668800000000004,2,13,11,0
CHEMBL2408828,680.1430000000003,4.459500000000003,1,13,11,0
CHEMBL2408045,473.9360000000002,3.763700000000002,2,7,7,0
CHEMBL2419762,405.8850000000003,5.623500000000003,1,5,3,0
CHEMBL2419760,377.8310000000002,5.190900000000002,1,5,3,0
CHEMBL2110732,469.9480000000004,5.1551000000000045,2,6,7,0
CHEMBL2426279,483.57600000000036,4.253400000000003,3,7,7,0
CHEMBL2426278,518.0210000000003,4.906800000000004,3,7,7,0
CHEMBL2426287,476.96800000000013,5.086800000000003,3,6,8,0
CHEMBL2426282,419.8720000000001,5.155000000000003,3,5,6,0
CHEMBL2424676,484.56400000000036,3.4198000000000013,2,9,7,0
CHEMBL2426277,519.0090000000002,4.073200000000003,2,9,7,0
CHEMBL2426288,477.95600000000013,4.253200000000002,2,8,8,0
CHEMBL2426286,420.8600000000001,4.321400000000002,2,7,6,0
CHEMBL2426281,389.84600000000006,5.146400000000003,3,4,5,0
CHEMBL2425091,432.8830000000003,3.8839000000000024,1,7,8,0
CHEMBL2425092,458.92100000000045,4.275600000000003,1,7,8,0
CHEMBL2425089,460.9620000000004,4.602100000000004,1,7,7,0
CHEMBL2425094,474.98900000000043,4.992200000000005,1,7,8,0
CHEMBL2425093,458.92100000000045,4.4181000000000035,1,7,8,0
CHEMBL2425085,446.91000000000037,4.274000000000004,1,7,9,0
CHEMBL2425090,418.8560000000003,3.229800000000002,2,7,7,0
CHEMBL2425084,432.8830000000003,3.619900000000002,2,7,8,0
CHEMBL2425083,506.9870000000005,3.6738000000000026,1,8,8,0
CHEMBL2425086,472.9480000000005,4.665700000000004,1,7,8,0
CHEMBL2425087,444.8940000000004,3.885500000000003,1,7,7,0
CHEMBL2425737,463.3350000000001,5.543500000000003,2,5,7,0
CHEMBL2425736,440.3890000000004,5.4238000000000035,2,5,7,0
CHEMBL2425735,468.3990000000001,5.340500000000004,2,5,7,0
CHEMBL2437227,821.2710000000002,8.313320000000004,3,10,13,0
CHEMBL2437226,754.2620000000002,6.624720000000006,4,10,12,0
CHEMBL2437225,768.2890000000003,6.885420000000007,4,10,13,0
CHEMBL2437224,737.2750000000003,7.714720000000007,3,9,12,0
CHEMBL2437223,721.2760000000003,8.699220000000006,3,9,12,0
CHEMBL3436354,717.2189999999998,8.078820000000006,2,9,9,0
CHEMBL3436355,730.2620000000002,7.994020000000008,2,9,9,0
CHEMBL3436356,716.2349999999998,7.651820000000006,3,9,9,0
CHEMBL3436357,788.2980000000001,8.520720000000008,2,10,10,0
CHEMBL3436358,794.3270000000001,7.323820000000008,2,10,10,0
CHEMBL3436359,758.2720000000002,7.910720000000008,2,9,9,0
CHEMBL2437471,428.4520000000001,3.3608200000000013,2,8,6,0
CHEMBL2437469,512.5740000000004,2.8042000000000007,2,10,7,0
CHEMBL2437467,427.42400000000015,2.1426999999999996,3,8,6,0
CHEMBL2437466,441.45100000000014,3.0022,3,8,6,0
CHEMBL2437465,455.5220000000002,3.8900000000000023,2,8,8,0
CHEMBL2437464,453.50600000000026,3.644000000000002,2,8,6,0
CHEMBL2437463,467.5330000000003,4.034100000000002,2,8,6,0
CHEMBL2437462,482.5480000000003,2.7956000000000003,2,9,6,0
CHEMBL2437460,469.5050000000003,2.8804000000000007,2,9,6,0
CHEMBL2437458,418.84400000000005,3.6972000000000014,2,7,5,0
CHEMBL2437488,384.39900000000006,3.043800000000001,2,7,5,0
CHEMBL2437486,441.4950000000001,2.975600000000001,2,8,7,0
CHEMBL2437483,471.52100000000024,2.9842000000000013,2,9,8,0
CHEMBL2437482,415.4090000000001,3.019300000000001,1,9,6,0
CHEMBL2437479,414.4250000000001,3.0524000000000013,2,8,6,0
CHEMBL2435999,635.7399999999997,6.813820000000009,1,8,11,0
CHEMBL2441568,330.75,3.970200000000002,2,5,2,0
CHEMBL3086102,552.6830000000002,4.013920000000003,1,7,6,0
CHEMBL3086104,573.1010000000002,4.358900000000004,1,7,6,0
CHEMBL3086103,606.6530000000004,4.724300000000005,1,7,6,0
CHEMBL3086105,556.6460000000002,3.8446000000000033,1,7,6,0
CHEMBL3086106,568.6820000000002,3.714100000000003,1,8,7,0
CHEMBL3087194,566.7100000000003,3.7436000000000034,1,7,8,0
CHEMBL3087193,537.6680000000002,4.762900000000005,1,6,6,0
CHEMBL3087195,538.6560000000002,3.7055000000000025,1,7,6,0
CHEMBL3087196,538.6560000000002,3.7055000000000025,1,7,6,0
CHEMBL3087198,568.6820000000001,3.714100000000003,1,8,7,0
CHEMBL3087200,574.7300000000001,3.8422000000000027,1,8,7,0
CHEMBL3087199,560.7030000000001,3.4521000000000015,1,8,7,0
CHEMBL3087205,582.7090000000002,3.7097000000000024,1,8,8,0
CHEMBL3087206,596.7360000000002,4.099800000000004,1,8,8,0
CHEMBL3092310,530.9880000000002,3.7873000000000028,3,8,8,0
CHEMBL3092308,514.9890000000003,4.550900000000002,3,7,8,0
CHEMBL3092314,531.0320000000002,5.187000000000003,3,7,11,0
CHEMBL3092313,502.9780000000003,4.406800000000002,3,7,9,0
CHEMBL3092324,523.9740000000002,3.4997000000000016,3,8,8,0
CHEMBL3092322,461.88100000000026,3.447400000000001,4,7,7,0
CHEMBL3114690,413.4810000000003,3.1979000000000024,1,6,5,0
CHEMBL3114689,468.56100000000043,2.883700000000002,1,7,5,0
CHEMBL3114688,453.54600000000045,4.122200000000004,1,6,5,0
CHEMBL3114687,441.53500000000037,3.978100000000003,1,6,7,0
CHEMBL3114686,467.57300000000043,4.510700000000004,1,6,5,0
CHEMBL3114701,467.57300000000043,4.368200000000004,1,6,5,0
CHEMBL3114700,439.5190000000004,3.7321000000000026,1,6,5,0
CHEMBL3114699,455.5180000000004,2.9685000000000015,1,7,5,0
CHEMBL3133756,644.0980000000004,6.068400000000006,4,8,11,0
CHEMBL3133752,631.0549999999997,6.799300000000005,3,8,10,0
CHEMBL3132872,387.21200000000005,4.3995000000000015,2,4,4,0
CHEMBL3219125,556.6270000000002,2.8554000000000004,2,9,7,0
CHEMBL3219127,596.6920000000002,3.778100000000003,2,9,7,0
CHEMBL3219128,570.6540000000002,3.243900000000002,2,9,7,0
CHEMBL3219129,598.7080000000003,3.8800000000000026,2,9,8,0
CHEMBL3219130,612.7350000000001,4.270100000000004,2,9,9,0
CHEMBL3219131,632.725,4.596700000000004,2,9,8,0
CHEMBL3219132,618.6980000000001,4.430200000000004,2,9,8,0
CHEMBL3219133,646.752,4.466700000000004,2,9,9,0
CHEMBL3219134,676.7779999999999,4.475300000000003,2,10,10,0
CHEMBL3219135,681.1969999999998,5.120100000000004,2,9,9,0
CHEMBL3219347,664.7419999999998,4.605800000000004,2,9,9,0
CHEMBL3219348,632.725,4.425800000000003,2,9,9,0
CHEMBL3217993,540.4210000000002,6.549400000000004,3,6,7,0
CHEMBL3218000,485.5470000000002,5.768200000000003,3,6,7,0
CHEMBL3218346,410.27500000000003,4.850800000000002,3,5,6,0
CHEMBL3234742,527.5510000000002,3.638020000000002,3,7,6,0
CHEMBL3234746,569.6320000000001,4.876120000000004,3,7,8,0
CHEMBL3234747,567.616,4.630120000000003,3,7,8,0
CHEMBL3234748,595.6699999999998,5.410320000000005,3,7,8,0
CHEMBL3234749,609.6969999999998,5.800420000000006,3,7,8,0
CHEMBL3234750,603.6490000000002,5.799420000000005,3,7,8,0
CHEMBL3234752,550.5850000000002,5.142120000000005,3,5,6,0
CHEMBL3234753,551.5730000000001,4.537120000000003,3,6,6,0
CHEMBL3234756,564.6120000000002,5.396100000000005,3,5,7,0
CHEMBL3237931,566.1060000000002,4.850700000000003,2,9,10,0
CHEMBL3233767,348.79,4.351900000000001,2,5,4,0
CHEMBL3233770,371.22400000000005,4.404700000000002,2,5,4,0
CHEMBL3233773,483.9780000000001,3.356300000000001,3,8,9,0
CHEMBL3233774,447.92300000000006,3.9581000000000017,3,7,8,0
CHEMBL3233775,461.9500000000001,4.490700000000002,3,7,7,0
CHEMBL3233776,469.93300000000016,4.301900000000002,3,8,8,0
CHEMBL3233777,405.886,4.283700000000002,2,6,6,0
CHEMBL3233778,433.9400000000001,5.063900000000003,2,6,8,0
CHEMBL3233779,479.96500000000015,4.272800000000002,2,8,10,0
CHEMBL3233781,477.00900000000007,4.6056000000000035,2,7,10,0
CHEMBL3233782,433.89600000000013,3.398600000000001,3,7,6,0
CHEMBL3233783,467.90400000000017,5.063100000000003,2,6,6,0
CHEMBL3233784,445.9510000000001,5.208000000000003,2,6,6,0
CHEMBL3233785,485.97200000000015,4.775500000000003,2,7,6,0
CHEMBL3233786,463.9410000000001,5.156000000000003,2,6,6,0
CHEMBL3233787,481.9310000000001,5.453200000000003,2,6,6,0
CHEMBL3233788,492.04500000000024,5.5495000000000045,2,7,7,0
CHEMBL3233790,474.9930000000002,4.359600000000002,2,7,7,0
CHEMBL3233791,489.02000000000027,4.748100000000003,2,7,7,0
CHEMBL3233792,447.92300000000006,4.054300000000002,2,7,6,0
CHEMBL3233793,495.9890000000001,3.4525000000000015,2,8,6,0
CHEMBL3233020,459.93400000000014,4.054300000000002,2,7,6,0
CHEMBL3233795,503.98700000000014,4.5610000000000035,2,8,6,0
CHEMBL3233771,435.9120000000001,3.9581000000000017,3,7,9,0
CHEMBL3233772,462.98200000000014,4.2634000000000025,3,7,10,0
CHEMBL3233789,460.9660000000002,3.969500000000002,2,7,6,0
CHEMBL3263962,660.7719999999996,5.392400000000005,1,10,12,0
CHEMBL3263964,662.8089999999995,6.720400000000008,1,9,12,0
CHEMBL3290142,560.5360000000001,6.176520000000004,4,6,8,0
CHEMBL3290148,617.5880000000002,5.292720000000003,5,7,10,0
CHEMBL3297894,291.713,4.375740000000002,1,4,2,0
CHEMBL3297892,263.29999999999995,3.564540000000002,1,4,2,0
CHEMBL3297898,283.331,3.6161400000000024,0,5,3,0
CHEMBL3297897,269.304,3.591840000000002,1,5,3,0
CHEMBL3297900,311.38500000000005,4.396340000000004,0,5,5,0
CHEMBL3298000,319.792,4.037940000000003,0,5,3,0
CHEMBL3297896,278.315,4.064540000000002,2,4,2,0
CHEMBL3297999,311.38500000000005,4.394740000000003,0,5,4,0
CHEMBL3297899,297.35800000000006,4.006240000000004,0,5,4,0
CHEMBL3040861,341.3700000000001,4.769100000000003,1,5,3,0
CHEMBL3040806,355.39700000000016,4.811600000000003,1,5,3,0
CHEMBL3040910,369.4240000000002,5.201700000000003,1,5,3,0
CHEMBL3360602,472.8640000000003,4.748300000000003,1,9,9,0
CHEMBL3360603,486.89100000000036,5.138400000000003,1,9,10,0
CHEMBL3360604,500.9180000000004,5.528500000000004,1,9,11,0
CHEMBL3360605,514.9450000000004,5.918600000000004,1,9,12,0
CHEMBL3360606,502.8900000000004,4.374800000000003,1,10,11,0
CHEMBL3360607,444.45100000000014,3.9371000000000027,1,9,9,0
CHEMBL3360608,458.4780000000002,4.327200000000003,1,9,10,0
CHEMBL3360609,472.5050000000002,4.717300000000003,1,9,11,0
CHEMBL3360610,486.53200000000027,5.107400000000005,1,9,12,0
CHEMBL3360611,474.47700000000026,3.5636000000000028,1,10,11,0
CHEMBL3360612,578.9880000000003,6.327300000000005,1,10,12,0
CHEMBL3360613,593.0150000000003,6.717400000000005,1,10,13,0
CHEMBL3360614,607.0420000000004,7.107500000000005,1,10,14,0
CHEMBL3360615,621.0690000000003,7.497600000000006,1,10,15,0
CHEMBL3360616,609.0140000000004,5.9538000000000055,1,11,14,0
CHEMBL3360617,499.32500000000033,4.718300000000004,1,9,9,0
CHEMBL3360618,513.3520000000003,5.108400000000004,1,9,10,0
CHEMBL3360619,527.3790000000004,5.498500000000004,1,9,11,0
CHEMBL3352899,541.4060000000004,5.888600000000005,1,9,12,0
CHEMBL3360620,529.3510000000003,4.344800000000004,1,10,11,0
CHEMBL3355873,458.8370000000003,4.358200000000003,1,9,8,0
CHEMBL3355874,472.8640000000003,4.748300000000003,1,9,9,0
CHEMBL3355875,486.89100000000036,5.138400000000003,1,9,10,0
CHEMBL3355876,500.9180000000004,5.528500000000004,1,9,11,0
CHEMBL3355877,514.9450000000004,5.918600000000004,1,9,12,0
CHEMBL3355878,499.32500000000033,4.718300000000004,1,9,9,0
CHEMBL3355879,444.45100000000025,3.9371000000000027,1,9,9,0
CHEMBL3355880,458.4780000000003,4.327200000000003,1,9,10,0
CHEMBL3355881,472.50500000000034,4.717300000000003,1,9,11,0
CHEMBL3355882,486.5320000000004,5.107400000000005,1,9,12,0
CHEMBL3355883,578.9880000000003,6.327300000000005,1,10,12,0
CHEMBL3355884,593.0150000000003,6.717400000000005,1,10,13,0
CHEMBL3355885,607.0420000000004,7.107500000000005,1,10,14,0
CHEMBL3355886,621.0690000000003,7.497600000000006,1,10,15,0
CHEMBL3355887,472.8640000000003,4.6666200000000035,1,9,8,0
CHEMBL3355888,486.89100000000036,5.056720000000004,1,9,9,0
CHEMBL3355889,500.9180000000004,5.446820000000004,1,9,10,0
CHEMBL3355890,513.3520000000003,5.0267200000000045,1,9,9,0
CHEMBL3357654,474.33400000000023,4.498000000000003,2,6,7,0
CHEMBL3357652,514.0010000000003,5.5678000000000045,2,7,11,0
CHEMBL3357650,551.0220000000002,6.274720000000006,2,8,10,0
CHEMBL3357649,553.9970000000002,6.1070000000000055,2,7,10,0
CHEMBL3357647,591.0869999999999,7.199020000000006,2,8,10,0
CHEMBL3357645,544.0020000000002,5.611400000000005,2,7,8,0
CHEMBL3357643,489.91000000000037,4.298600000000003,2,7,7,0
CHEMBL3357642,503.93700000000035,4.687100000000003,2,7,8,0
CHEMBL3357641,503.93700000000035,4.687100000000003,2,7,8,0
CHEMBL3357640,545.9740000000003,4.4577000000000035,2,8,8,0
CHEMBL3357639,545.9740000000003,4.4577000000000035,2,8,8,0
CHEMBL3357637,551.0220000000002,5.753000000000005,2,8,11,0
CHEMBL3357635,487.9380000000004,5.452300000000005,2,6,7,0
CHEMBL3357634,447.8730000000002,4.528000000000004,2,6,7,0
CHEMBL3357655,474.33400000000023,4.498000000000003,2,6,7,0
CHEMBL3357653,514.0010000000003,5.5678000000000045,2,7,11,0
CHEMBL3357651,551.0220000000002,6.274720000000006,2,8,10,0
CHEMBL3352869,553.9970000000002,6.1070000000000055,2,7,10,0
CHEMBL3357648,591.0869999999999,7.199020000000006,2,8,10,0
CHEMBL3357646,544.0020000000002,5.611400000000005,2,7,8,0
CHEMBL3357644,489.91000000000037,4.298600000000003,2,7,7,0
CHEMBL3357638,551.0220000000002,5.753000000000005,2,8,11,0
CHEMBL3357636,487.9380000000004,5.452300000000005,2,6,7,0
CHEMBL3325477,481.5160000000003,3.0168000000000017,1,10,4,0
CHEMBL3344221,595.0960000000002,6.652200000000007,1,8,10,0
CHEMBL3344220,567.0420000000003,6.049300000000005,2,8,9,0
CHEMBL3344218,667.1590000000002,7.328600000000007,2,10,14,0
CHEMBL3344217,639.1050000000002,6.548400000000006,2,10,12,0
CHEMBL3344216,595.0960000000002,6.652200000000007,1,8,10,0
CHEMBL3344215,567.0420000000003,6.049300000000005,2,8,9,0
CHEMBL3344214,673.1880000000002,5.724800000000005,2,10,13,0
CHEMBL3344213,609.1230000000002,7.088600000000007,2,8,11,0
CHEMBL3344212,649.1880000000002,8.012900000000005,2,8,11,0
CHEMBL3344211,595.0960000000002,6.700100000000006,2,8,11,0
CHEMBL3344208,595.0960000000002,6.652200000000007,1,8,10,0
CHEMBL3344210,581.0690000000002,6.310000000000006,2,8,10,0
CHEMBL3344209,567.0420000000003,6.049300000000005,2,8,9,0
CHEMBL3354183,447.32600000000014,4.275420000000003,4,7,7,0
CHEMBL3354192,367.4570000000001,3.230100000000001,2,7,5,0
CHEMBL3354191,382.4720000000002,2.7432000000000007,2,9,5,0
CHEMBL3354189,392.5070000000003,4.300200000000003,1,7,5,0
CHEMBL3354188,366.46900000000016,3.7660000000000027,1,7,5,0
CHEMBL3354185,391.43900000000014,2.4968000000000004,3,8,5,0
CHEMBL3352835,473.36400000000026,4.789500000000004,2,7,6,0
CHEMBL3354184,459.3370000000002,4.135400000000003,3,7,5,0
CHEMBL3354195,394.4790000000002,3.1262000000000016,1,8,5,0
CHEMBL3354190,367.45700000000016,3.1610000000000014,1,8,5,0
CHEMBL3354187,432.5320000000002,4.156100000000003,2,8,6,0
CHEMBL3354186,390.45100000000014,3.101800000000001,3,7,5,0
CHEMBL3403510,313.3570000000001,3.6247400000000027,0,6,4,0
CHEMBL3403517,309.369,3.932540000000003,0,5,2,0
CHEMBL3409484,529.6220000000002,4.741600000000004,2,9,11,0
CHEMBL3409483,543.6240000000001,5.310800000000006,1,8,8,0
CHEMBL3409482,425.4960000000001,3.5949000000000018,2,8,7,0
CHEMBL3416634,409.873,5.787700000000003,1,5,5,0
CHEMBL3416633,452.94200000000006,5.505100000000003,2,6,5,0
CHEMBL3416629,494.5800000000004,5.204300000000004,2,6,5,0
CHEMBL3416628,522.9930000000002,6.015500000000004,2,6,5,0
CHEMBL3416626,357.4380000000001,5.091800000000004,1,5,4,0
CHEMBL3416625,385.85100000000006,5.903000000000002,1,5,4,0
CHEMBL3416623,367.499,5.601500000000003,1,6,5,0
CHEMBL3416596,379.46000000000004,5.679100000000004,1,5,5,0
CHEMBL3416595,391.49600000000015,5.1665000000000045,1,6,7,0
CHEMBL3416594,377.46900000000005,4.512400000000002,2,6,6,0
CHEMBL3416592,377.46900000000005,4.512400000000002,2,6,6,0
CHEMBL3416591,361.47,5.540000000000004,1,5,5,0
CHEMBL3416447,361.47,5.540000000000004,1,5,5,0
CHEMBL3416446,347.44300000000004,4.979000000000003,1,5,5,0
CHEMBL3416439,330.21000000000004,4.178700000000002,1,4,2,0
CHEMBL3416438,358.62300000000005,4.989900000000001,1,4,2,0
CHEMBL3416621,306.18800000000005,4.197400000000002,1,4,2,0
CHEMBL3416605,350.24100000000004,3.599300000000002,2,5,4,0
CHEMBL3416603,350.24100000000004,3.599300000000002,2,5,4,0
CHEMBL3416600,334.2420000000001,4.626900000000003,1,4,3,0
CHEMBL3425661,597.0790000000002,5.366980000000003,2,10,9,0
CHEMBL3425663,586.0560000000002,4.695080000000002,3,10,9,0
CHEMBL3425664,560.0580000000001,5.2247800000000035,2,9,9,0
CHEMBL3604943,497.60300000000035,4.2638000000000025,2,8,7,0
CHEMBL3545308,555.5610000000005,4.784200000000004,3,8,8,0
CHEMBL3604921,434.5040000000002,2.920320000000001,3,8,7,0
CHEMBL3604912,356.38900000000007,3.888000000000001,3,5,5,0
CHEMBL3604937,470.53700000000026,3.765100000000002,3,8,7,0
CHEMBL3608431,491.6000000000004,1.1949000000000003,3,10,8,0
CHEMBL3608430,515.6660000000003,2.983200000000001,1,9,6,0
CHEMBL3608429,413.4610000000002,1.7131999999999992,2,9,6,0
CHEMBL3608434,429.4600000000002,1.1607999999999992,2,10,7,0
CHEMBL3608433,512.5940000000003,2.0613999999999995,2,11,8,0
CHEMBL3612587,480.47700000000026,3.5069000000000017,2,11,9,0
CHEMBL3612593,567.4290000000002,6.510400000000005,1,9,10,0
CHEMBL3612594,408.4140000000001,3.3302000000000023,2,9,7,0
CHEMBL3612595,408.4140000000001,3.3302000000000023,2,9,7,0
CHEMBL3613702,377.2060000000001,4.943800000000001,2,4,4,0
CHEMBL3612563,372.3310000000001,3.2059000000000015,1,7,5,0
CHEMBL3622617,388.42700000000013,3.504400000000002,2,6,8,0
CHEMBL3622622,500.53000000000026,5.383700000000005,2,7,9,0
CHEMBL3622679,471.5610000000002,4.015100000000002,3,7,9,0
CHEMBL3622678,427.50800000000015,4.000100000000002,3,6,9,0
CHEMBL3622677,413.4810000000002,3.610000000000002,3,6,8,0
CHEMBL3622676,469.54500000000024,3.7691000000000017,3,7,9,0
CHEMBL3622675,441.5350000000002,4.342300000000003,2,6,9,0
CHEMBL3622674,427.50800000000027,3.952200000000003,2,6,8,0
CHEMBL3622673,455.5620000000003,4.734000000000004,2,6,8,0
CHEMBL3622672,441.53500000000037,4.343900000000003,2,6,7,0
CHEMBL3622671,497.5990000000004,4.503000000000004,2,7,8,0
CHEMBL3622670,499.9740000000003,4.826300000000003,3,7,9,0
CHEMBL3622668,509.8910000000002,5.353700000000003,3,6,9,0
CHEMBL3622667,477.87400000000014,5.014000000000002,3,6,9,0
CHEMBL3622666,497.9580000000003,4.580300000000003,3,7,9,0
CHEMBL3622665,441.89400000000023,4.4212000000000025,3,6,8,0
CHEMBL3622664,455.9210000000002,4.811300000000004,3,6,9,0
CHEMBL3622655,469.94800000000026,5.153500000000005,2,6,9,0
CHEMBL3622654,499.97400000000033,4.780000000000004,2,7,11,0
CHEMBL3622653,455.9210000000003,4.763400000000003,2,6,8,0
CHEMBL3622651,514.0010000000004,5.171700000000004,2,7,10,0
CHEMBL3622650,526.0120000000002,5.314200000000004,2,7,8,0
CHEMBL3622649,484.60400000000027,3.884000000000002,2,7,8,0
CHEMBL3622648,471.56100000000026,3.9688000000000025,2,7,8,0
CHEMBL3622645,457.5340000000002,3.578700000000002,2,7,8,0
CHEMBL3622644,540.6240000000003,4.571400000000003,2,9,11,0
CHEMBL3622643,575.0690000000001,5.224800000000004,2,9,11,0
CHEMBL3622640,518.3870000000002,4.356500000000003,2,7,10,0
CHEMBL3622639,473.93600000000026,4.2474000000000025,2,7,10,0
CHEMBL3622638,528.6130000000002,4.428900000000003,2,9,13,0
CHEMBL3622637,563.0580000000001,5.082300000000004,2,9,13,0
CHEMBL3622636,545.6150000000001,5.1730000000000045,2,8,13,0
CHEMBL3622632,445.5230000000002,3.436200000000002,2,7,10,0
CHEMBL3622629,428.8510000000002,4.458100000000003,2,6,6,0
CHEMBL3622625,400.43800000000016,3.6469000000000023,2,6,6,0
CHEMBL3622624,483.52800000000025,4.639600000000002,2,8,9,0
CHEMBL3623278,402.8570000000003,4.006700000000003,1,6,5,0
CHEMBL3623279,388.83000000000027,4.011100000000003,1,6,4,0
CHEMBL3623281,432.83900000000034,4.005500000000003,1,7,4,0
CHEMBL3623282,445.88200000000035,3.9207000000000027,1,7,4,0
CHEMBL3623283,388.83000000000027,4.011100000000003,1,6,4,0
CHEMBL3623284,459.90900000000033,4.309200000000003,1,7,5,0
CHEMBL3623285,459.90900000000033,4.309200000000003,1,7,5,0
CHEMBL3623286,457.8930000000003,4.061600000000003,1,7,4,0
CHEMBL3623287,457.8930000000003,4.061600000000003,1,7,4,0
CHEMBL3623288,459.90900000000033,4.309200000000003,1,7,4,0
CHEMBL3623289,459.90900000000033,4.309200000000003,1,7,4,0
CHEMBL3623290,459.90900000000033,4.309200000000003,1,7,4,0
CHEMBL3623291,459.90900000000033,4.309200000000003,1,7,4,0
CHEMBL1688539,273.698,4.1659000000000015,1,3,2,0
CHEMBL3633141,499.6190000000003,4.509800000000003,2,8,10,0
CHEMBL3633142,511.58600000000035,3.409200000000002,2,9,7,0
CHEMBL3633143,525.6130000000003,3.717620000000003,2,9,7,0
CHEMBL3633151,527.6290000000002,3.9636200000000033,2,9,10,0
CHEMBL3633152,514.5860000000004,3.906220000000003,2,9,10,0
CHEMBL3633349,579.6650000000003,3.8355000000000024,2,11,8,0
CHEMBL3633941,478.91500000000013,5.559600000000003,4,5,6,0
CHEMBL3633940,450.86100000000005,4.908800000000002,4,5,5,0
CHEMBL3633934,600.981,7.259900000000005,2,9,10,0
CHEMBL3633932,465.9160000000002,5.886300000000004,3,5,7,0
CHEMBL3633930,501.89600000000013,6.979300000000003,3,5,6,0
CHEMBL3633929,419.8720000000001,4.959200000000003,2,6,6,0
CHEMBL3633928,437.86200000000014,5.235500000000003,3,5,6,0
CHEMBL3633774,473.84200000000004,6.328500000000003,3,5,5,0
CHEMBL4113919,484.5880000000003,3.5679000000000016,3,8,7,1
CHEMBL3699581,515.4920000000003,5.001000000000004,2,8,8,0
CHEMBL3699588,556.5450000000004,4.832900000000004,2,8,8,0
CHEMBL3699595,623.5580000000004,5.716700000000004,3,8,8,0
CHEMBL3699611,495.9670000000003,5.025700000000004,2,8,8,0
CHEMBL3699615,558.0640000000004,3.8319000000000027,3,9,9,0
CHEMBL3674151,556.0210000000003,4.718200000000005,3,9,7,0
CHEMBL3699609,569.5880000000005,5.174300000000004,3,8,9,0
CHEMBL3699590,538.0080000000004,3.3912000000000013,4,9,9,0
CHEMBL3680375,583.1080000000001,5.247600000000004,2,8,11,0
CHEMBL3678949,495.0060000000003,5.438700000000005,2,8,6,0
CHEMBL3678960,413.4850000000001,5.018900000000003,3,7,7,0
CHEMBL3699601,559.0480000000003,3.880600000000003,2,9,9,0
CHEMBL1643971,481.9400000000003,4.635600000000003,2,8,8,0
CHEMBL3680374,519.9550000000002,5.790400000000004,2,6,9,0
CHEMBL3680377,487.93800000000033,5.103100000000005,2,6,7,0
CHEMBL3678953,472.5970000000003,4.654800000000004,2,9,7,0
CHEMBL3699608,597.6420000000005,5.810400000000005,3,8,8,0
CHEMBL3699600,576.9630000000003,5.009900000000004,2,8,8,0
CHEMBL3699618,611.6690000000006,6.200500000000006,3,8,9,0
CHEMBL3699614,566.4600000000004,4.527900000000003,3,8,8,0
CHEMBL3699589,572.5440000000006,3.8053000000000026,3,9,9,0
CHEMBL3678957,510.56800000000027,5.665000000000006,2,8,6,0
CHEMBL3699584,571.5600000000005,3.7566000000000024,4,9,9,0
CHEMBL3699607,609.5310000000004,5.6742000000000035,3,8,8,0
CHEMBL3680376,487.93800000000033,5.103100000000005,2,6,7,0
CHEMBL3699617,595.1000000000004,6.246200000000006,2,9,8,0
CHEMBL3699593,591.6160000000006,4.197300000000003,3,9,9,0
CHEMBL3699582,514.5080000000004,4.952300000000003,3,8,8,0
CHEMBL3699596,572.5440000000006,5.052800000000004,2,9,8,0
CHEMBL3674152,515.6220000000001,3.795200000000002,3,10,8,0
CHEMBL3680373,501.9650000000002,5.494800000000004,2,6,9,0
CHEMBL3699586,522.0090000000004,4.418800000000004,3,8,8,0
CHEMBL3678950,521.4670000000003,5.408700000000005,2,8,6,0
CHEMBL3699599,579.1010000000005,5.883800000000005,2,8,9,0
CHEMBL3699587,522.9930000000004,4.467500000000004,2,8,8,0
CHEMBL3699602,593.5880000000005,3.4899000000000013,3,9,9,0
CHEMBL3639984,625.5300000000004,4.646600000000002,4,9,9,0
CHEMBL3699591,551.4720000000003,5.593800000000003,2,8,9,0
CHEMBL3699610,517.9200000000003,5.228400000000003,2,8,9,0
CHEMBL3699598,592.6000000000005,4.246000000000003,2,9,9,0
